product_id,day,execution_at,reference_bar_start,assumed_available_at,age_upper_bound_minutes,reference_price_usd,raw_path
FIL-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,5.785,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220628_0000_0015_60s.json
ICP-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,5.782,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220628_0000_0015_60s.json
JASMY-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,0.00984,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20220628_0000_0015_60s.json
LINK-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,6.561,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220628_0000_0015_60s.json
LTC-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,55.94,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220628_0000_0015_60s.json
SOL-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,38.52,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220628_0000_0015_60s.json
UNI-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,5.341,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220628_0000_0015_60s.json
XLM-USD,2022-06-28 00:00:00+00:00,2022-06-28 00:05:00+00:00,2022-06-28 00:04:00+00:00,2022-06-28 00:05:00+00:00,1.0,0.119002,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220628_0000_0015_60s.json
AAVE-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,60.05,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220629_0000_0015_60s.json
ADA-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,0.4684,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220629_0000_0015_60s.json
ALGO-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,0.3116,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220629_0000_0015_60s.json
ATOM-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,7.326,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220629_0000_0015_60s.json
AVAX-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,18.11,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20220629_0000_0015_60s.json
BCH-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,102.68,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220629_0000_0015_60s.json
BTC-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,20247.53,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220629_0000_0015_60s.json
CRV-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,0.6961,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220629_0000_0015_60s.json
DOT-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,7.298,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220629_0000_0015_60s.json
ETC-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,15.44,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220629_0000_0015_60s.json
ETH-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,1140.1,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220629_0000_0015_60s.json
FIL-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,5.516,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220629_0000_0015_60s.json
ICP-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,5.467,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220629_0000_0015_60s.json
JASMY-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,0.00939,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20220629_0000_0015_60s.json
LINK-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,6.309,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220629_0000_0015_60s.json
LTC-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,52.42,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220629_0000_0015_60s.json
SOL-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,35.22,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220629_0000_0015_60s.json
UNI-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,4.912,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220629_0000_0015_60s.json
XLM-USD,2022-06-29 00:00:00+00:00,2022-06-29 00:05:00+00:00,2022-06-29 00:04:00+00:00,2022-06-29 00:05:00+00:00,1.0,0.113903,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220629_0000_0015_60s.json
AAVE-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,59.9,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220630_0000_0015_60s.json
ADA-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,0.4662,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220630_0000_0015_60s.json
ALGO-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,0.3,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220630_0000_0015_60s.json
ATOM-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,7.377,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220630_0000_0015_60s.json
AVAX-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,17.76,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20220630_0000_0015_60s.json
BCH-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,104.7,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220630_0000_0015_60s.json
BTC-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,20117.02,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220630_0000_0015_60s.json
CRV-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,0.7103,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220630_0000_0015_60s.json
DOT-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,7.02,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220630_0000_0015_60s.json
ETC-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,15.2,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220630_0000_0015_60s.json
ETH-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,1101.51,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220630_0000_0015_60s.json
FIL-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,5.459,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220630_0000_0015_60s.json
ICP-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,5.426,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220630_0000_0015_60s.json
JASMY-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,0.0092,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20220630_0000_0015_60s.json
LINK-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,6.242,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220630_0000_0015_60s.json
LTC-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,53.86,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220630_0000_0015_60s.json
SOL-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,34.01,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220630_0000_0015_60s.json
UNI-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,5.12,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220630_0000_0015_60s.json
XLM-USD,2022-06-30 00:00:00+00:00,2022-06-30 00:05:00+00:00,2022-06-30 00:04:00+00:00,2022-06-30 00:05:00+00:00,1.0,0.110049,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220630_0000_0015_60s.json
AAVE-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,56.4,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220701_0000_0015_60s.json
ADA-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,0.4576,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220701_0000_0015_60s.json
ALGO-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,0.3123,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220701_0000_0015_60s.json
ATOM-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,7.515,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220701_0000_0015_60s.json
AVAX-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,16.79,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20220701_0000_0015_60s.json
BCH-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,102.69,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220701_0000_0015_60s.json
BTC-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,19695.38,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220701_0000_0015_60s.json
CRV-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,0.68,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220701_0000_0015_60s.json
DOT-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,7.014,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220701_0000_0015_60s.json
ETC-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,14.91,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220701_0000_0015_60s.json
ETH-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,1053.79,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220701_0000_0015_60s.json
FIL-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,5.403,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220701_0000_0015_60s.json
ICP-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,5.307,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220701_0000_0015_60s.json
JASMY-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,0.00935,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20220701_0000_0015_60s.json
LINK-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,6.213,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20220701_0000_0015_60s.json
LTC-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,53.53,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20220701_0000_0015_60s.json
SOL-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,33.48,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20220701_0000_0015_60s.json
UNI-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,4.959,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20220701_0000_0015_60s.json
XLM-USD,2022-07-01 00:00:00+00:00,2022-07-01 00:05:00+00:00,2022-07-01 00:04:00+00:00,2022-07-01 00:05:00+00:00,1.0,0.111774,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20220701_0000_0015_60s.json
AAVE-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,56.04,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20220702_0000_0015_60s.json
ADA-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,0.4476,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20220702_0000_0015_60s.json
ALGO-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,0.3035,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ALGO-USD_20220702_0000_0015_60s.json
ATOM-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,8.133,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20220702_0000_0015_60s.json
AVAX-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,16.06,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20220702_0000_0015_60s.json
BCH-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,101.06,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20220702_0000_0015_60s.json
BTC-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,19247.29,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20220702_0000_0015_60s.json
CRV-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,0.7463,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20220702_0000_0015_60s.json
DOT-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,6.719,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20220702_0000_0015_60s.json
ETC-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,14.59,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20220702_0000_0015_60s.json
ETH-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,1057.13,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20220702_0000_0015_60s.json
FIL-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,5.32,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20220702_0000_0015_60s.json
ICP-USD,2022-07-02 00:00:00+00:00,2022-07-02 00:05:00+00:00,2022-07-02 00:04:00+00:00,2022-07-02 00:05:00+00:00,1.0,5.228,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20220702_0000_0015_60s.json
